name,price,stock_quantity
Product_26388,941.9,200
Product_26389,145.93,137
Product_26390,958.75,282
Product_26391,873.02,359
Product_26392,808.14,284
Product_26393,625.92,141
Product_26394,828.29,375
Product_26395,104.91,290
Product_26396,336.54,138
Product_26397,338.71,351
Product_26398,724.03,268
Product_26399,833.45,442
Product_26400,551.18,498
Product_26401,429.89,214
Product_26402,999.38,421
Product_26403,727.69,220
Product_26404,749.56,334
Product_26405,62.87,452
Product_26406,929.34,175
Product_26407,74.11,214
Product_26408,255.24,140
Product_26409,87.2,262
Product_26410,574.52,85
Product_26411,123.89,220
Product_26412,887.7,32
Product_26413,486.86,466
Product_26414,38.45,268
Product_26415,234.09,427
Product_26416,883.5,188
Product_26417,615.78,153
Product_26418,444.98,198
Product_26419,448.5,157
Product_26420,106.9,114
Product_26421,547.11,246
Product_26422,681.69,420
Product_26423,17.35,266
Product_26424,565.67,2
Product_26425,769.74,481
Product_26426,492.16,422
Product_26427,152.91,413
Product_26428,516.53,237
Product_26429,414.86,366
Product_26430,309.6,391
Product_26431,865.35,140
Product_26432,260.3,245
Product_26433,111.45,222
Product_26434,828.81,483
Product_26435,806.26,8
Product_26436,594.15,466
Product_26437,956.44,182
Product_26438,655.88,334
Product_26439,917.37,65
Product_26440,408.39,27
Product_26441,935.94,211
Product_26442,473.66,225
Product_26443,719.14,436
Product_26444,413.7,367
Product_26445,936.08,305
Product_26446,977.11,19
Product_26447,357.88,461
Product_26448,483.55,122
Product_26449,61.56,191
Product_26450,245.62,234
Product_26451,363.55,54
Product_26452,282.48,137
Product_26453,353.24,432
Product_26454,990.86,146
Product_26455,992.32,257
Product_26456,661.96,81
Product_26457,123.25,301
Product_26458,105.21,96
Product_26459,760.1,414
Product_26460,108.42,151
Product_26461,217.1,352
Product_26462,797.53,6
Product_26463,692.42,45
Product_26464,91.66,405
Product_26465,135.42,112
Product_26466,956.56,192
Product_26467,409.53,470
Product_26468,199.51,128
Product_26469,101.39,207
Product_26470,210.48,25
Product_26471,409.6,321
Product_26472,332.32,46
Product_26473,608.23,333
Product_26474,144.59,373
Product_26475,428.86,120
Product_26476,272.74,84
Product_26477,52.03,492
Product_26478,242.96,106
Product_26479,803.49,436
Product_26480,251.87,455
Product_26481,179.92,60
Product_26482,678.9,453
Product_26483,18.13,177
Product_26484,756.37,221
Product_26485,108.92,355
Product_26486,749.18,122
Product_26487,494.23,183
Product_26488,623.04,32
Product_26489,205.01,65
Product_26490,852.88,457
Product_26491,594.77,394
Product_26492,868.53,141
Product_26493,236.53,267
Product_26494,918.95,410
Product_26495,917.28,101
Product_26496,896.8,257
Product_26497,889.18,68
Product_26498,183.34,225
Product_26499,511.64,121
Product_26500,530.17,58
Product_26501,991.76,4
Product_26502,127.86,456
Product_26503,30.35,13
Product_26504,784.34,290
Product_26505,476.56,107
Product_26506,297.25,433
Product_26507,75.36,246
Product_26508,328.18,80
Product_26509,939.28,376
Product_26510,910.36,222
Product_26511,816.81,407
Product_26512,219.37,86
Product_26513,956.11,263
Product_26514,918.64,30
Product_26515,130.34,83
Product_26516,498.29,488
Product_26517,549.13,253
Product_26518,43.28,317
Product_26519,275.24,233
Product_26520,669.9,249
Product_26521,944.73,453
Product_26522,524.78,456
Product_26523,327.69,317
Product_26524,199.82,118
Product_26525,671.05,2
Product_26526,986.98,77
Product_26527,411.38,326
Product_26528,720.37,259
Product_26529,582.48,253
Product_26530,519.53,283
Product_26531,876.41,277
Product_26532,703.11,383
Product_26533,758.79,468
Product_26534,600.49,182
Product_26535,165.44,427
Product_26536,922.61,237
Product_26537,818.93,263
Product_26538,582.59,300
Product_26539,249.22,426
Product_26540,215.19,12
Product_26541,661.21,230
Product_26542,631.63,240
Product_26543,715.44,173
Product_26544,652.58,495
Product_26545,226.84,418
Product_26546,764.44,198
Product_26547,698.5,73
Product_26548,974.42,18
Product_26549,873.54,4
Product_26550,60.86,186
Product_26551,944.51,345
Product_26552,503.21,117
Product_26553,89.54,345
Product_26554,568.72,34
Product_26555,182.41,327
Product_26556,685.85,126
Product_26557,732.94,315
Product_26558,932.42,374
Product_26559,230.4,427
Product_26560,693.19,160
Product_26561,857.42,198
Product_26562,366.72,11
Product_26563,665.21,79
Product_26564,893.61,423
Product_26565,374.75,368
Product_26566,593.71,143
Product_26567,290.81,486
Product_26568,292.49,91
Product_26569,863.69,466
Product_26570,842.1,203
Product_26571,279.49,321
Product_26572,137.85,151
Product_26573,23.34,214
Product_26574,940.57,392
Product_26575,708.94,360
Product_26576,574.12,230
Product_26577,476.31,453
Product_26578,423.54,313
Product_26579,511.67,172
Product_26580,509.96,463
Product_26581,520.2,461
Product_26582,524.32,28
Product_26583,88.67,277
Product_26584,683.53,443
Product_26585,674.51,52
Product_26586,121.6,311
Product_26587,448.31,379
Product_26588,71.83,200
Product_26589,939.65,224
Product_26590,775.14,180
Product_26591,329.47,134
Product_26592,782.75,14
Product_26593,713.31,271
Product_26594,252.33,400
Product_26595,268.81,242
Product_26596,125.48,325
Product_26597,159.97,356
Product_26598,470.22,408
Product_26599,360.76,54
Product_26600,516.02,125
Product_26601,493.09,146
Product_26602,59.98,198
Product_26603,59.47,3
Product_26604,455.27,221
Product_26605,704.81,494
Product_26606,197.64,313
Product_26607,171.96,265
Product_26608,350.82,331
Product_26609,887.49,143
Product_26610,920.01,310
Product_26611,567.77,276
Product_26612,673.32,252
Product_26613,286.78,479
Product_26614,618.96,56
Product_26615,71.89,490
Product_26616,816.83,328
Product_26617,923.03,13
Product_26618,537.99,281
Product_26619,918.2,389
Product_26620,310.71,375
Product_26621,594.05,369
Product_26622,25.71,190
Product_26623,438.92,154
Product_26624,666.02,224
Product_26625,779.43,108
Product_26626,331.66,81
Product_26627,505.75,130
Product_26628,796.41,284
Product_26629,178.56,333
Product_26630,637.93,248
Product_26631,373.01,313
Product_26632,786.31,337
Product_26633,157.23,264
Product_26634,879.29,27
Product_26635,409.76,226
Product_26636,653.64,488
Product_26637,846.85,83
Product_26638,518.35,211
Product_26639,260.46,221
Product_26640,488.33,329
Product_26641,772.11,94
Product_26642,738.01,265
Product_26643,714.87,308
Product_26644,237.38,80
Product_26645,739.16,112
Product_26646,564.98,477
Product_26647,902.98,126
Product_26648,601.03,302
Product_26649,232.73,499
Product_26650,523.74,486
Product_26651,122.71,64
Product_26652,841.34,275
Product_26653,974.5,398
Product_26654,158.61,115
Product_26655,618.01,356
Product_26656,339.06,231
Product_26657,617.03,203
Product_26658,264.65,6
Product_26659,499.26,459
Product_26660,902.7,232
Product_26661,179.42,29
Product_26662,440.97,275
Product_26663,776.7,241
Product_26664,595.0,56
Product_26665,135.11,470
Product_26666,984.26,196
Product_26667,140.83,386
Product_26668,576.51,50
Product_26669,558.76,130
Product_26670,964.83,431
Product_26671,149.03,276
Product_26672,709.62,1
Product_26673,266.69,500
Product_26674,455.69,416
Product_26675,372.35,33
Product_26676,498.55,146
Product_26677,326.38,194
Product_26678,708.93,170
Product_26679,77.63,387
Product_26680,542.04,419
Product_26681,328.68,12
Product_26682,396.83,181
Product_26683,426.85,244
Product_26684,125.37,311
Product_26685,341.59,291
Product_26686,437.26,137
Product_26687,620.28,103
Product_26688,394.22,127
Product_26689,641.64,311
Product_26690,654.02,338
Product_26691,428.81,452
Product_26692,968.15,455
Product_26693,530.88,369
Product_26694,982.04,491
Product_26695,853.3,385
Product_26696,690.43,77
Product_26697,432.83,13
Product_26698,236.78,477
Product_26699,842.42,170
Product_26700,591.42,321
Product_26701,969.99,29
Product_26702,995.5,414
Product_26703,581.59,58
Product_26704,994.24,179
Product_26705,106.67,9
Product_26706,34.45,170
Product_26707,236.69,93
Product_26708,298.42,197
Product_26709,255.67,480
Product_26710,644.11,174
Product_26711,321.5,200
Product_26712,302.63,136
Product_26713,447.84,424
Product_26714,308.43,88
Product_26715,762.38,26
Product_26716,193.01,183
Product_26717,896.65,172
Product_26718,381.64,113
Product_26719,429.48,115
Product_26720,74.07,100
Product_26721,187.88,21
Product_26722,212.71,189
Product_26723,861.12,65
Product_26724,810.58,477
Product_26725,453.19,70
Product_26726,879.05,389
Product_26727,328.35,293
Product_26728,462.3,28
Product_26729,460.06,308
Product_26730,495.34,144
Product_26731,383.4,436
Product_26732,956.51,130
Product_26733,279.9,469
Product_26734,626.27,466
Product_26735,227.88,189
Product_26736,925.07,160
Product_26737,753.65,295
Product_26738,160.63,88
Product_26739,281.76,418
Product_26740,170.08,35
Product_26741,361.75,464
Product_26742,481.79,283
Product_26743,176.54,62
Product_26744,44.38,36
Product_26745,327.84,186
Product_26746,848.91,321
Product_26747,196.6,423
Product_26748,710.93,220
Product_26749,921.43,272
Product_26750,386.63,327
Product_26751,236.07,357
Product_26752,900.53,403
Product_26753,931.15,417
Product_26754,818.6,325
Product_26755,362.01,445
Product_26756,939.07,415
Product_26757,181.7,493
Product_26758,56.85,485
Product_26759,271.45,5
Product_26760,529.67,102
Product_26761,488.44,169
Product_26762,607.05,261
Product_26763,766.24,309
Product_26764,167.72,308
Product_26765,673.77,462
Product_26766,442.76,63
Product_26767,992.25,189
Product_26768,662.17,12
Product_26769,782.73,310
Product_26770,80.88,431
Product_26771,190.69,40
Product_26772,54.64,476
Product_26773,861.45,260
Product_26774,634.38,483
Product_26775,538.81,191
Product_26776,505.38,372
Product_26777,31.28,170
Product_26778,664.18,419
Product_26779,635.55,256
Product_26780,180.4,345
Product_26781,590.77,413
Product_26782,491.3,67
Product_26783,678.46,18
Product_26784,784.27,262
Product_26785,220.42,323
Product_26786,157.36,304
Product_26787,476.09,130
Product_26788,968.3,224
Product_26789,870.59,424
Product_26790,529.08,143
Product_26791,88.72,394
Product_26792,564.84,407
Product_26793,319.46,355
Product_26794,789.79,333
Product_26795,496.62,133
Product_26796,652.8,111
Product_26797,17.16,287
Product_26798,25.79,398
Product_26799,182.6,267
Product_26800,471.7,309
Product_26801,990.84,20
Product_26802,301.89,361
Product_26803,476.5,153
Product_26804,73.51,200
Product_26805,286.79,254
Product_26806,633.06,104
Product_26807,227.36,414
Product_26808,632.72,105
Product_26809,678.02,253
Product_26810,340.59,234
Product_26811,15.37,69
Product_26812,998.98,268
Product_26813,339.63,82
Product_26814,731.61,243
Product_26815,789.83,49
Product_26816,893.1,194
Product_26817,109.89,490
Product_26818,18.59,87
Product_26819,175.57,378
Product_26820,467.3,269
Product_26821,978.92,42
Product_26822,685.34,21
Product_26823,102.06,413
Product_26824,356.77,21
Product_26825,31.98,147
Product_26826,548.1,2
Product_26827,359.38,141
Product_26828,347.59,196
Product_26829,891.86,308
Product_26830,205.36,424
Product_26831,911.42,257
Product_26832,239.02,330
Product_26833,201.44,165
Product_26834,756.41,341
Product_26835,489.86,440
Product_26836,483.06,187
Product_26837,726.25,419
Product_26838,135.76,259
Product_26839,919.63,222
Product_26840,665.94,334
Product_26841,531.84,68
Product_26842,624.16,284
Product_26843,708.27,16
Product_26844,190.31,465
Product_26845,582.85,372
Product_26846,598.73,90
Product_26847,278.61,250
Product_26848,202.4,138
Product_26849,377.26,21
Product_26850,481.11,98
Product_26851,622.09,450
Product_26852,110.05,342
Product_26853,393.42,404
Product_26854,476.61,264
Product_26855,898.3,326
Product_26856,563.84,139
Product_26857,22.46,446
Product_26858,617.12,172
Product_26859,625.28,499
Product_26860,974.64,147
Product_26861,890.32,226
Product_26862,79.59,311
Product_26863,631.23,379
Product_26864,955.29,148
Product_26865,570.66,207
Product_26866,248.86,339
Product_26867,506.72,337
Product_26868,596.44,314
Product_26869,799.61,104
Product_26870,211.98,33
Product_26871,494.26,30
Product_26872,505.86,401
Product_26873,132.09,458
Product_26874,734.74,422
Product_26875,780.25,164
Product_26876,455.64,473
Product_26877,165.63,146
Product_26878,490.14,331
Product_26879,512.12,322
Product_26880,589.62,454
Product_26881,810.69,418
Product_26882,794.13,423
Product_26883,660.81,340
Product_26884,516.2,390
Product_26885,16.59,463
Product_26886,272.49,169
Product_26887,610.17,312
Product_26888,103.44,466
Product_26889,975.22,32
Product_26890,836.33,434
Product_26891,411.05,65
Product_26892,567.05,142
Product_26893,375.07,16
Product_26894,601.85,135
Product_26895,653.68,193
Product_26896,935.81,34
Product_26897,937.82,284
Product_26898,576.27,98
Product_26899,680.51,55
Product_26900,222.74,387
Product_26901,607.06,117
Product_26902,575.81,323
Product_26903,147.27,226
Product_26904,455.98,331
Product_26905,714.4,228
Product_26906,443.98,138
Product_26907,143.57,264
Product_26908,361.89,68
Product_26909,112.55,105
Product_26910,20.58,312
Product_26911,262.59,455
Product_26912,253.67,426
Product_26913,756.06,379
Product_26914,364.2,137
Product_26915,469.0,458
Product_26916,106.95,364
Product_26917,204.35,432
Product_26918,141.15,144
Product_26919,736.33,192
Product_26920,229.22,200
Product_26921,380.62,396
Product_26922,221.85,454
Product_26923,487.0,405
Product_26924,208.12,333
Product_26925,973.14,94
Product_26926,839.96,405
Product_26927,334.56,212
Product_26928,267.4,445
Product_26929,310.6,357
Product_26930,580.23,401
Product_26931,852.9,253
Product_26932,362.95,319
Product_26933,848.95,378
Product_26934,825.33,60
Product_26935,335.06,247
Product_26936,265.98,90
Product_26937,810.37,380
Product_26938,951.85,394
Product_26939,884.0,15
Product_26940,61.62,255
Product_26941,350.42,259
Product_26942,876.31,245
Product_26943,879.55,73
Product_26944,300.52,354
Product_26945,988.77,460
Product_26946,347.56,350
Product_26947,214.35,444
Product_26948,709.23,266
Product_26949,431.79,297
Product_26950,23.23,154
Product_26951,958.69,457
Product_26952,535.93,278
Product_26953,65.87,77
Product_26954,282.77,452
Product_26955,509.78,375
Product_26956,793.0,72
Product_26957,919.76,145
Product_26958,529.73,338
Product_26959,324.68,331
Product_26960,488.16,494
Product_26961,652.7,317
Product_26962,412.51,485
Product_26963,173.5,174
Product_26964,434.19,16
Product_26965,190.09,460
Product_26966,283.69,308
Product_26967,673.37,453
Product_26968,861.84,272
Product_26969,831.0,417
Product_26970,708.3,46
Product_26971,587.56,136
Product_26972,513.57,388
Product_26973,459.91,426
Product_26974,969.3,320
Product_26975,249.48,155
Product_26976,686.98,290
Product_26977,238.11,208
Product_26978,874.13,263
Product_26979,423.99,399
Product_26980,65.24,166
Product_26981,664.85,44
Product_26982,463.7,339
Product_26983,868.84,272
Product_26984,791.4,492
Product_26985,740.12,444
Product_26986,578.88,128
Product_26987,910.15,159
Product_26988,494.04,29
Product_26989,68.68,275
Product_26990,242.04,296
Product_26991,568.76,100
Product_26992,326.01,188
Product_26993,891.17,259
Product_26994,87.43,54
Product_26995,97.52,171
Product_26996,578.0,427
Product_26997,822.2,354
Product_26998,723.41,195
Product_26999,614.99,304
Product_27000,368.94,301
Product_27001,463.03,76
Product_27002,422.84,20
Product_27003,984.48,246
Product_27004,141.3,260
Product_27005,581.21,193
Product_27006,716.04,196
Product_27007,382.48,49
Product_27008,901.59,4
Product_27009,624.66,304
Product_27010,945.74,359
Product_27011,394.12,320
Product_27012,491.55,493
Product_27013,757.04,158
Product_27014,978.37,99
Product_27015,958.98,304
Product_27016,32.97,374
Product_27017,825.96,126
Product_27018,83.74,426
Product_27019,184.98,145
Product_27020,606.84,449
Product_27021,354.45,330
Product_27022,269.8,497
Product_27023,833.57,410
Product_27024,698.53,281
Product_27025,876.09,338
Product_27026,800.82,22
Product_27027,196.08,95
Product_27028,318.6,456
Product_27029,397.97,318
Product_27030,761.68,201
Product_27031,721.47,308
Product_27032,822.06,250
Product_27033,429.71,315
Product_27034,796.96,385
Product_27035,627.45,321
Product_27036,823.37,48
Product_27037,389.43,319
Product_27038,868.71,229
Product_27039,349.63,164
Product_27040,762.9,90
Product_27041,670.01,457
Product_27042,426.21,465
Product_27043,44.37,74
Product_27044,551.83,139
Product_27045,98.51,7
Product_27046,840.61,253
Product_27047,707.58,227
Product_27048,404.84,402
Product_27049,928.73,7
Product_27050,305.5,325
